5927,"SELECT TPCDS.PROMOTION.P_RESPONSE_TARGET , TPCDS.DATE_DIM2.D_QUARTER_SEQ FROM TPCDS.PROMOTION INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.PROMOTION.P_END_DATE_SK WHERE TPCDS.PROMOTION.P_RESPONSE_TARGET = 1 AND TPCDS.DATE_DIM2.D_DOM >= 12"
5928,"SELECT TPCDS.CATALOG_SALES.CS_CALL_CENTER_SK , TPCDS.DATE_DIM2.D_WEEK_SEQ FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_SOLD_TIME_SK = 27412 AND TPCDS.CATALOG_SALES.CS_NET_PAID_INC_SHIP_TAX >= +00313.95"
5929,"SELECT TPCDS.CATALOG_SALES.CS_CATALOG_PAGE_SK , TPCDS.DATE_DIM2.D_QOY FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.DATE_DIM2.D_FIRST_DOM <= 2462016 AND TPCDS.CATALOG_SALES.CS_SOLD_TIME_SK >= 10872"
5930,"SELECT TPCDS.CATALOG_SALES.CS_NET_PAID , TPCDS.DATE_DIM2.D_DOW FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_SHIP_CUSTOMER_SK = 78285 AND TPCDS.CATALOG_SALES.CS_SHIP_MODE_SK = 1"
5931,"SELECT TPCDS.CATALOG_PAGE.CP_START_DATE_SK , TPCDS.DATE_DIM2.D_DOM FROM TPCDS.CATALOG_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_PAGE.CP_END_DATE_SK WHERE TPCDS.CATALOG_PAGE.CP_CATALOG_PAGE_SK <= 1 AND TPCDS.CATALOG_PAGE.CP_END_DATE_SK <= 2451329"
5932,"SELECT TPCDS.CATALOG_SALES.CS_NET_PAID_INC_TAX , TPCDS.DATE_DIM2.D_DOW FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_SOLD_DATE_SK = 2452586 AND TPCDS.CATALOG_SALES.CS_SHIP_MODE_SK >= 6"
5933,"SELECT TPCDS.DATE_DIM2.D_DATE_SK , TPCDS.WEB_PAGE.WP_CREATION_DATE_SK FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.WEB_PAGE ON TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.DATE_DIM2.D_MOY >= 2 AND TPCDS.WEB_PAGE.WP_LINK_COUNT >= 3"
5934,"SELECT TPCDS.CATALOG_SALES.CS_EXT_LIST_PRICE , TPCDS.DATE_DIM2.D_FIRST_DOM FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.DATE_DIM2.D_FY_WEEK_SEQ <= 9920 AND TPCDS.CATALOG_SALES.CS_EXT_TAX <= +00000.00"
5935,"SELECT TPCDS.CATALOG_PAGE.CP_CATALOG_NUMBER , TPCDS.DATE_DIM2.D_WEEK_SEQ FROM TPCDS.CATALOG_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_PAGE.CP_END_DATE_SK WHERE TPCDS.DATE_DIM2.D_QOY >= 3 AND TPCDS.DATE_DIM2.D_MOY >= 6"
5936,"SELECT TPCDS.CATALOG_SALES.CS_NET_PAID_INC_SHIP_TAX , TPCDS.DATE_DIM2.D_FY_WEEK_SEQ FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_EXT_WHOLESALE_COST >= +00475.64 AND TPCDS.CATALOG_SALES.CS_SHIP_MODE_SK >= 12"
5937,"SELECT TPCDS.CATALOG_PAGE.CP_END_DATE_SK , TPCDS.DATE_DIM2.D_DATE_SK FROM TPCDS.CATALOG_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_PAGE.CP_END_DATE_SK WHERE TPCDS.CATALOG_PAGE.CP_START_DATE_SK <= 2451545 AND TPCDS.CATALOG_PAGE.CP_CATALOG_PAGE_SK <= 4974"
5938,"SELECT TPCDS.WEB_SALES.WS_NET_PAID , TPCDS.DATE_DIM2.D_FY_YEAR FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.DATE_DIM2.D_WEEK_SEQ >= 5025 AND TPCDS.DATE_DIM2.D_MOY <= 1"
5939,"SELECT TPCDS.DATE_DIM2.D_QOY , TPCDS.CATALOG_SALES.CS_SHIP_ADDR_SK FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.CATALOG_SALES ON TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_SHIP_MODE_SK = 6 AND TPCDS.CATALOG_SALES.CS_BILL_CDEMO_SK <= 200005"
5940,"SELECT TPCDS.DATE_DIM2.D_MONTH_SEQ , TPCDS.PROMOTION.P_END_DATE_SK FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.PROMOTION ON TPCDS.PROMOTION.P_END_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.PROMOTION.P_ITEM_SK >= 13009 AND TPCDS.DATE_DIM2.D_LAST_DOM >= 2442472"
5941,"SELECT TPCDS.WEB_SALES.WS_SOLD_DATE_SK , TPCDS.DATE_DIM2.D_DOM FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_SHIP_MODE_SK <= 1 AND TPCDS.WEB_SALES.WS_SHIP_HDEMO_SK <= 4463"
5942,"SELECT TPCDS.CUSTOMER.C_BIRTH_YEAR , TPCDS.DATE_DIM2.D_QOY FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.DATE_DIM2.D_MONTH_SEQ >= 145 AND TPCDS.CUSTOMER.C_FIRST_SALES_DATE_SK = 2449450"
5943,"SELECT TPCDS.WEB_PAGE.WP_IMAGE_COUNT , TPCDS.DATE_DIM2.D_WEEK_SEQ FROM TPCDS.WEB_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK WHERE TPCDS.DATE_DIM2.D_MONTH_SEQ <= 2399 AND TPCDS.DATE_DIM2.D_SAME_DAY_LQ <= 2458803"
5944,"SELECT TPCDS.CATALOG_PAGE.CP_END_DATE_SK , TPCDS.DATE_DIM2.D_FY_QUARTER_SEQ FROM TPCDS.CATALOG_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_PAGE.CP_END_DATE_SK WHERE TPCDS.DATE_DIM2.D_DATE_SK >= 2434244 AND TPCDS.CATALOG_PAGE.CP_END_DATE_SK <= 2452729"
5945,"SELECT TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK , TPCDS.DATE_DIM2.D_QUARTER_SEQ FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.CUSTOMER.C_FIRST_SALES_DATE_SK >= 2452648 AND TPCDS.DATE_DIM2.D_SAME_DAY_LY >= 2414657"
5946,"SELECT TPCDS.CUSTOMER.C_FIRST_SALES_DATE_SK , TPCDS.DATE_DIM2.D_FY_YEAR FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.CUSTOMER.C_BIRTH_MONTH = 6 AND TPCDS.CUSTOMER.C_CURRENT_CDEMO_SK <= 491930"
5947,"SELECT TPCDS.CATALOG_SALES.CS_ITEM_SK , TPCDS.DATE_DIM2.D_SAME_DAY_LQ FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_ITEM_SK <= 11358 AND TPCDS.CATALOG_SALES.CS_NET_PAID = +01281.72"
5948,"SELECT TPCDS.WEB_SALES.WS_SHIP_ADDR_SK , TPCDS.DATE_DIM2.D_FIRST_DOM FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_BILL_CUSTOMER_SK = 99982 AND TPCDS.DATE_DIM2.D_QOY <= 3"
5949,"SELECT TPCDS.DATE_DIM2.D_MOY , TPCDS.STORE.S_STORE_SK FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.STORE ON TPCDS.STORE.S_CLOSED_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.STORE.S_DIVISION_ID <= 1 AND TPCDS.DATE_DIM2.D_QOY >= 1"
5950,"SELECT TPCDS.STORE.S_TAX_PRECENTAGE , TPCDS.DATE_DIM2.D_DATE_SK FROM TPCDS.STORE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.STORE.S_CLOSED_DATE_SK WHERE TPCDS.DATE_DIM2.D_QUARTER_SEQ <= 520 AND TPCDS.DATE_DIM2.D_MONTH_SEQ <= 1658"
5951,"SELECT TPCDS.CATALOG_PAGE.CP_CATALOG_NUMBER , TPCDS.DATE_DIM2.D_QOY FROM TPCDS.CATALOG_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_PAGE.CP_END_DATE_SK WHERE TPCDS.CATALOG_PAGE.CP_CATALOG_PAGE_SK = 9326 AND TPCDS.CATALOG_PAGE.CP_START_DATE_SK >= 2451970"
5952,"SELECT TPCDS.DATE_DIM2.D_DOM , TPCDS.CUSTOMER.C_FIRST_SALES_DATE_SK FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.CUSTOMER ON TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.CUSTOMER.C_BIRTH_YEAR >= 1992 AND TPCDS.CUSTOMER.C_CURRENT_ADDR_SK <= 18984"
5953,"SELECT TPCDS.CUSTOMER.C_FIRST_SALES_DATE_SK , TPCDS.DATE_DIM2.D_MOY FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.CUSTOMER.C_CURRENT_CDEMO_SK <= 241274 AND TPCDS.DATE_DIM2.D_DOM >= 7"
5954,"SELECT TPCDS.WEB_SALES.WS_BILL_CUSTOMER_SK , TPCDS.DATE_DIM2.D_DOM FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_SHIP_MODE_SK = 8 AND TPCDS.WEB_SALES.WS_ORDER_NUMBER = 18670"
5955,"SELECT TPCDS.PROMOTION.P_START_DATE_SK , TPCDS.DATE_DIM2.D_QOY FROM TPCDS.PROMOTION INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.PROMOTION.P_END_DATE_SK WHERE TPCDS.PROMOTION.P_PROMO_SK <= 237 AND TPCDS.PROMOTION.P_RESPONSE_TARGET = 1"
5956,"SELECT TPCDS.CATALOG_PAGE.CP_START_DATE_SK , TPCDS.DATE_DIM2.D_SAME_DAY_LY FROM TPCDS.CATALOG_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_PAGE.CP_END_DATE_SK WHERE TPCDS.DATE_DIM2.D_MONTH_SEQ >= 276 AND TPCDS.DATE_DIM2.D_DOM >= 7"
5957,"SELECT TPCDS.DATE_DIM2.D_DOW , TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.WEB_PAGE ON TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.WEB_PAGE.WP_CREATION_DATE_SK >= 2450810 AND TPCDS.WEB_PAGE.WP_WEB_PAGE_SK >= 9"
5958,"SELECT TPCDS.CATALOG_SALES.CS_NET_PROFIT , TPCDS.DATE_DIM2.D_FY_WEEK_SEQ FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_ORDER_NUMBER >= 142214 AND TPCDS.DATE_DIM2.D_MOY = 9"
5959,"SELECT TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK , TPCDS.DATE_DIM2.D_FIRST_DOM FROM TPCDS.WEB_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK WHERE TPCDS.DATE_DIM2.D_QOY >= 2 AND TPCDS.DATE_DIM2.D_FY_QUARTER_SEQ >= 343"
5960,"SELECT TPCDS.CUSTOMER.C_CURRENT_ADDR_SK , TPCDS.DATE_DIM2.D_MONTH_SEQ FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.DATE_DIM2.D_FY_YEAR >= 1958 AND TPCDS.DATE_DIM2.D_MOY = 12"
5961,"SELECT TPCDS.WEB_PAGE.WP_CUSTOMER_SK , TPCDS.DATE_DIM2.D_DOW FROM TPCDS.WEB_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK WHERE TPCDS.DATE_DIM2.D_LAST_DOM <= 2462199 AND TPCDS.WEB_PAGE.WP_CUSTOMER_SK = 20213"
5962,"SELECT TPCDS.CATALOG_SALES.CS_SHIP_ADDR_SK , TPCDS.DATE_DIM2.D_FY_YEAR FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.DATE_DIM2.D_FY_YEAR <= 2070 AND TPCDS.CATALOG_SALES.CS_NET_PROFIT = -00182.92"
5963,"SELECT TPCDS.CATALOG_SALES.CS_WHOLESALE_COST , TPCDS.DATE_DIM2.D_DATE_SK FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.DATE_DIM2.D_DOM >= 25 AND TPCDS.CATALOG_SALES.CS_SOLD_DATE_SK = 2450815"
5964,"SELECT TPCDS.CATALOG_SALES.CS_EXT_DISCOUNT_AMT , TPCDS.DATE_DIM2.D_FY_YEAR FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_CATALOG_PAGE_SK <= 4095 AND TPCDS.DATE_DIM2.D_DOM = 31"
5965,"SELECT TPCDS.CATALOG_SALES.CS_BILL_ADDR_SK , TPCDS.DATE_DIM2.D_DOM FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK = 2451394 AND TPCDS.CATALOG_SALES.CS_EXT_TAX <= +00000.00"
5966,"SELECT TPCDS.WEB_SALES.WS_BILL_HDEMO_SK , TPCDS.DATE_DIM2.D_WEEK_SEQ FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.DATE_DIM2.D_DOW = 0 AND TPCDS.WEB_SALES.WS_NET_PAID_INC_SHIP_TAX >= +05643.61"
5967,"SELECT TPCDS.WEB_PAGE.WP_CUSTOMER_SK , TPCDS.DATE_DIM2.D_DOM FROM TPCDS.WEB_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK WHERE TPCDS.WEB_PAGE.WP_CHAR_COUNT >= 1526 AND TPCDS.DATE_DIM2.D_DOW <= 1"
5968,"SELECT TPCDS.CUSTOMER.C_BIRTH_DAY , TPCDS.DATE_DIM2.D_MONTH_SEQ FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.DATE_DIM2.D_FY_QUARTER_SEQ <= 763 AND TPCDS.CUSTOMER.C_BIRTH_MONTH >= 6"
5969,"SELECT TPCDS.CATALOG_SALES.CS_EXT_SALES_PRICE , TPCDS.DATE_DIM2.D_LAST_DOM FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_BILL_ADDR_SK <= 23554 AND TPCDS.CATALOG_SALES.CS_NET_PAID <= +00524.70"
5970,"SELECT TPCDS.CUSTOMER.C_CUSTOMER_SK , TPCDS.DATE_DIM2.D_DOM FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.DATE_DIM2.D_SAME_DAY_LQ >= 2414988 AND TPCDS.DATE_DIM2.D_LAST_DOM >= 2447525"
5971,"SELECT TPCDS.STORE.S_FLOOR_SPACE , TPCDS.DATE_DIM2.D_MONTH_SEQ FROM TPCDS.STORE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.STORE.S_CLOSED_DATE_SK WHERE TPCDS.STORE.S_GMT_OFFSET = -005.00 AND TPCDS.STORE.S_MARKET_ID = 8"
5972,"SELECT TPCDS.CUSTOMER.C_CUSTOMER_SK , TPCDS.DATE_DIM2.D_FY_YEAR FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.DATE_DIM2.D_QOY <= 4 AND TPCDS.CUSTOMER.C_CURRENT_ADDR_SK >= 5279"
5973,"SELECT TPCDS.CATALOG_PAGE.CP_CATALOG_PAGE_SK , TPCDS.DATE_DIM2.D_SAME_DAY_LY FROM TPCDS.CATALOG_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_PAGE.CP_END_DATE_SK WHERE TPCDS.DATE_DIM2.D_WEEK_SEQ >= 2791 AND TPCDS.DATE_DIM2.D_DOW >= 3"
5974,"SELECT TPCDS.PROMOTION.P_PROMO_SK , TPCDS.DATE_DIM2.D_FIRST_DOM FROM TPCDS.PROMOTION INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.PROMOTION.P_END_DATE_SK WHERE TPCDS.PROMOTION.P_ITEM_SK >= 15751 AND TPCDS.PROMOTION.P_END_DATE_SK <= 2450786"
5975,"SELECT TPCDS.WEB_PAGE.WP_MAX_AD_COUNT , TPCDS.DATE_DIM2.D_MONTH_SEQ FROM TPCDS.WEB_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK WHERE TPCDS.DATE_DIM2.D_SAME_DAY_LQ <= 2453462 AND TPCDS.WEB_PAGE.WP_MAX_AD_COUNT = 3"
5976,"SELECT TPCDS.WEB_PAGE.WP_CREATION_DATE_SK , TPCDS.DATE_DIM2.D_SAME_DAY_LY FROM TPCDS.WEB_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK WHERE TPCDS.DATE_DIM2.D_DOW = 3 AND TPCDS.DATE_DIM2.D_MONTH_SEQ <= 1441"
5977,"SELECT TPCDS.PROMOTION.P_RESPONSE_TARGET , TPCDS.DATE_DIM2.D_QUARTER_SEQ FROM TPCDS.PROMOTION INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.PROMOTION.P_END_DATE_SK WHERE TPCDS.DATE_DIM2.D_QOY = 2 AND TPCDS.DATE_DIM2.D_FY_QUARTER_SEQ >= 173"
5978,"SELECT TPCDS.PROMOTION.P_PROMO_SK , TPCDS.DATE_DIM2.D_FY_QUARTER_SEQ FROM TPCDS.PROMOTION INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.PROMOTION.P_END_DATE_SK WHERE TPCDS.PROMOTION.P_PROMO_SK = 296 AND TPCDS.DATE_DIM2.D_FIRST_DOM <= 2469928"
5979,"SELECT TPCDS.PROMOTION.P_END_DATE_SK , TPCDS.DATE_DIM2.D_QUARTER_SEQ FROM TPCDS.PROMOTION INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.PROMOTION.P_END_DATE_SK WHERE TPCDS.DATE_DIM2.D_DOM <= 17 AND TPCDS.DATE_DIM2.D_MOY = 11"
5980,"SELECT TPCDS.DATE_DIM2.D_DATE_SK , TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.CUSTOMER ON TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.DATE_DIM2.D_DOW = 0 AND TPCDS.DATE_DIM2.D_WEEK_SEQ = 5296"
5981,"SELECT TPCDS.WEB_SALES.WS_EXT_LIST_PRICE , TPCDS.DATE_DIM2.D_LAST_DOM FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_LIST_PRICE <= +00008.48 AND TPCDS.DATE_DIM2.D_FIRST_DOM <= 2471512"
5982,"SELECT TPCDS.CUSTOMER.C_FIRST_SALES_DATE_SK , TPCDS.DATE_DIM2.D_QOY FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.DATE_DIM2.D_SAME_DAY_LQ >= 2426971 AND TPCDS.CUSTOMER.C_BIRTH_MONTH >= 6"
5983,"SELECT TPCDS.WEB_SALES.WS_SHIP_ADDR_SK , TPCDS.DATE_DIM2.D_FY_YEAR FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_EXT_SALES_PRICE >= +00061.25 AND TPCDS.DATE_DIM2.D_QOY >= 4"
5984,"SELECT TPCDS.WEB_SITE.WEB_SITE_SK , TPCDS.DATE_DIM2.D_YEAR FROM TPCDS.WEB_SITE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SITE.WEB_CLOSE_DATE_SK WHERE TPCDS.WEB_SITE.WEB_SITE_SK <= 16 AND TPCDS.WEB_SITE.WEB_CLOSE_DATE_SK <= 2448854"
5985,"SELECT TPCDS.WEB_PAGE.WP_WEB_PAGE_SK , TPCDS.DATE_DIM2.D_MONTH_SEQ FROM TPCDS.WEB_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK WHERE TPCDS.WEB_PAGE.WP_MAX_AD_COUNT >= 0 AND TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK <= 2452623"
5986,"SELECT TPCDS.WEB_SALES.WS_SHIP_CUSTOMER_SK , TPCDS.DATE_DIM2.D_WEEK_SEQ FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_EXT_SALES_PRICE >= +03426.50 AND TPCDS.DATE_DIM2.D_MOY <= 8"
5987,"SELECT TPCDS.PROMOTION.P_END_DATE_SK , TPCDS.DATE_DIM2.D_FY_QUARTER_SEQ FROM TPCDS.PROMOTION INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.PROMOTION.P_END_DATE_SK WHERE TPCDS.PROMOTION.P_COST <= +0000000001000.00 AND TPCDS.DATE_DIM2.D_DOM >= 14"
5988,"SELECT TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK , TPCDS.DATE_DIM2.D_DOW FROM TPCDS.WEB_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK WHERE TPCDS.DATE_DIM2.D_QOY <= 3 AND TPCDS.DATE_DIM2.D_WEEK_SEQ <= 10373"
