1593,*LOCAL.shaikhq.240530151621,12640,1,2024-05-30-09.42.19.508003,"SELECT TPCDS.DATE_DIM2.D_YEAR , TPCDS.STORE.S_CLOSED_DATE_SK FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.STORE ON TPCDS.STORE.S_CLOSED_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.STORE.S_FLOOR_SPACE <= 6995995 AND TPCDS.STORE.S_NUMBER_EMPLOYEES <= 297"
1594,*LOCAL.shaikhq.240530151621,12648,1,2024-05-30-09.42.23.297405,"SELECT TPCDS.PROMOTION.P_ITEM_SK , TPCDS.DATE_DIM2.D_SAME_DAY_LQ FROM TPCDS.PROMOTION INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.PROMOTION.P_END_DATE_SK WHERE TPCDS.DATE_DIM2.D_QOY >= 1 AND TPCDS.PROMOTION.P_RESPONSE_TARGET >= 1"
1595,*LOCAL.shaikhq.240530151621,12656,1,2024-05-30-09.42.27.444474,"SELECT TPCDS.CATALOG_PAGE.CP_CATALOG_NUMBER , TPCDS.DATE_DIM2.D_SAME_DAY_LY FROM TPCDS.CATALOG_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_PAGE.CP_END_DATE_SK WHERE TPCDS.DATE_DIM2.D_FY_WEEK_SEQ >= 3838 AND TPCDS.DATE_DIM2.D_FY_YEAR >= 1933"
1596,*LOCAL.shaikhq.240530151621,12664,1,2024-05-30-09.42.31.315052,"SELECT TPCDS.CATALOG_PAGE.CP_START_DATE_SK , TPCDS.DATE_DIM2.D_QOY FROM TPCDS.CATALOG_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_PAGE.CP_END_DATE_SK WHERE TPCDS.CATALOG_PAGE.CP_CATALOG_PAGE_NUMBER <= 68 AND TPCDS.CATALOG_PAGE.CP_CATALOG_NUMBER <= 102"
1597,*LOCAL.shaikhq.240530151621,12672,1,2024-05-30-09.42.35.294113,"SELECT TPCDS.WEB_SALES.WS_LIST_PRICE , TPCDS.DATE_DIM2.D_SAME_DAY_LQ FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_SALES_PRICE <= +00002.90 AND TPCDS.WEB_SALES.WS_SHIP_ADDR_SK = 44568"
1598,*LOCAL.shaikhq.240530151621,12680,1,2024-05-30-09.42.42.468690,"SELECT TPCDS.WEB_SALES.WS_SOLD_TIME_SK , TPCDS.DATE_DIM2.D_SAME_DAY_LQ FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_ORDER_NUMBER <= 24940 AND TPCDS.WEB_SALES.WS_SHIP_DATE_SK >= 2451141"
1599,*LOCAL.shaikhq.240530151621,12688,1,2024-05-30-09.42.46.342291,"SELECT TPCDS.WEB_PAGE.WP_CHAR_COUNT , TPCDS.DATE_DIM2.D_MOY FROM TPCDS.WEB_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK WHERE TPCDS.DATE_DIM2.D_LAST_DOM >= 2430968 AND TPCDS.WEB_PAGE.WP_CREATION_DATE_SK = 2450812"
1600,*LOCAL.shaikhq.240530151621,12696,1,2024-05-30-09.42.50.044635,"SELECT TPCDS.STORE.S_TAX_PRECENTAGE , TPCDS.DATE_DIM2.D_YEAR FROM TPCDS.STORE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.STORE.S_CLOSED_DATE_SK WHERE TPCDS.STORE.S_COMPANY_ID <= 1 AND TPCDS.STORE.S_GMT_OFFSET = -005.00"
1601,*LOCAL.shaikhq.240530151621,12704,1,2024-05-30-09.42.55.110873,"SELECT TPCDS.CATALOG_SALES.CS_PROMO_SK , TPCDS.DATE_DIM2.D_FIRST_DOM FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_EXT_WHOLESALE_COST >= +03299.67 AND TPCDS.CATALOG_SALES.CS_COUPON_AMT >= +00751.96"
1602,*LOCAL.shaikhq.240530151621,12712,1,2024-05-30-09.42.58.888324,"SELECT TPCDS.WEB_SITE.WEB_MKT_ID , TPCDS.DATE_DIM2.D_QUARTER_SEQ FROM TPCDS.WEB_SITE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SITE.WEB_CLOSE_DATE_SK WHERE TPCDS.WEB_SITE.WEB_GMT_OFFSET <= -005.00 AND TPCDS.DATE_DIM2.D_MOY <= 10"
1603,*LOCAL.shaikhq.240530151621,12720,1,2024-05-30-09.43.02.845296,"SELECT TPCDS.CUSTOMER.C_CURRENT_ADDR_SK , TPCDS.DATE_DIM2.D_FY_YEAR FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.DATE_DIM2.D_DOM <= 15 AND TPCDS.CUSTOMER.C_BIRTH_DAY = 8"
1604,*LOCAL.shaikhq.240530151621,12728,1,2024-05-30-09.43.06.803847,"SELECT TPCDS.CATALOG_SALES.CS_ITEM_SK , TPCDS.DATE_DIM2.D_WEEK_SEQ FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.DATE_DIM2.D_SAME_DAY_LY >= 2441517 AND TPCDS.CATALOG_SALES.CS_SHIP_CDEMO_SK = 1116330"
1605,*LOCAL.shaikhq.240530151621,12736,1,2024-05-30-09.43.10.499623,"SELECT TPCDS.CUSTOMER.C_BIRTH_YEAR , TPCDS.DATE_DIM2.D_SAME_DAY_LQ FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.CUSTOMER.C_BIRTH_YEAR <= 1937 AND TPCDS.CUSTOMER.C_BIRTH_DAY >= 29"
1606,*LOCAL.shaikhq.240530151621,12744,1,2024-05-30-09.43.15.068332,"SELECT TPCDS.CATALOG_SALES.CS_EXT_SHIP_COST , TPCDS.DATE_DIM2.D_QUARTER_SEQ FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_SHIP_CUSTOMER_SK <= 8347 AND TPCDS.DATE_DIM2.D_QOY = 4"
1607,*LOCAL.shaikhq.240530151621,12752,1,2024-05-30-09.43.18.804356,"SELECT TPCDS.CATALOG_PAGE.CP_END_DATE_SK , TPCDS.DATE_DIM2.D_WEEK_SEQ FROM TPCDS.CATALOG_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_PAGE.CP_END_DATE_SK WHERE TPCDS.CATALOG_PAGE.CP_CATALOG_NUMBER >= 68 AND TPCDS.DATE_DIM2.D_WEEK_SEQ >= 1202"
1608,*LOCAL.shaikhq.240530151621,12760,1,2024-05-30-09.43.22.434501,"SELECT TPCDS.CUSTOMER.C_CURRENT_HDEMO_SK , TPCDS.DATE_DIM2.D_QUARTER_SEQ FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK = 2450625 AND TPCDS.CUSTOMER.C_CURRENT_HDEMO_SK <= 2706"
1610,*LOCAL.shaikhq.240530151621,12772,1,2024-05-30-09.43.39.073860,"SELECT TPCDS.WEB_SALES.WS_ITEM_SK , TPCDS.DATE_DIM2.D_LAST_DOM FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_PROMO_SK >= 173 AND TPCDS.WEB_SALES.WS_SHIP_CUSTOMER_SK <= 48625"
1611,*LOCAL.shaikhq.240530151621,12780,1,2024-05-30-09.43.42.806335,"SELECT TPCDS.WEB_PAGE.WP_CHAR_COUNT , TPCDS.DATE_DIM2.D_DOM FROM TPCDS.WEB_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK WHERE TPCDS.WEB_PAGE.WP_LINK_COUNT >= 19 AND TPCDS.DATE_DIM2.D_WEEK_SEQ >= 1738"
1612,*LOCAL.shaikhq.240530151621,12788,1,2024-05-30-09.43.46.685236,"SELECT TPCDS.WEB_SALES.WS_NET_PROFIT , TPCDS.DATE_DIM2.D_FY_YEAR FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_SHIP_MODE_SK = 14 AND TPCDS.WEB_SALES.WS_LIST_PRICE = +00020.90"
1613,*LOCAL.shaikhq.240530151621,12796,1,2024-05-30-09.43.50.596609,"SELECT TPCDS.WEB_SALES.WS_NET_PAID , TPCDS.DATE_DIM2.D_DATE_SK FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_BILL_CDEMO_SK = 67556 AND TPCDS.DATE_DIM2.D_DOW = 0"
1614,*LOCAL.shaikhq.240530151621,12804,1,2024-05-30-09.43.55.346103,"SELECT TPCDS.CUSTOMER.C_CURRENT_CDEMO_SK , TPCDS.DATE_DIM2.D_YEAR FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.DATE_DIM2.D_DATE_SK <= 2476536 AND TPCDS.CUSTOMER.C_BIRTH_DAY >= 1"
1615,*LOCAL.shaikhq.240530151621,12812,1,2024-05-30-09.43.59.121072,"SELECT TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK , TPCDS.DATE_DIM2.D_SAME_DAY_LQ FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_SALES_PRICE >= +00072.30 AND TPCDS.CATALOG_SALES.CS_SOLD_TIME_SK = 64745"
1616,*LOCAL.shaikhq.240530151621,12820,1,2024-05-30-09.44.03.034286,"SELECT TPCDS.WEB_PAGE.WP_CUSTOMER_SK , TPCDS.DATE_DIM2.D_MOY FROM TPCDS.WEB_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK WHERE TPCDS.DATE_DIM2.D_DOM >= 29 AND TPCDS.DATE_DIM2.D_YEAR >= 1996"
1617,*LOCAL.shaikhq.240530151621,12828,1,2024-05-30-09.44.06.994932,"SELECT TPCDS.CATALOG_SALES.CS_WAREHOUSE_SK , TPCDS.DATE_DIM2.D_FY_YEAR FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_BILL_CUSTOMER_SK = 2373 AND TPCDS.CATALOG_SALES.CS_SALES_PRICE <= +00273.17"
1618,*LOCAL.shaikhq.240530151621,12836,1,2024-05-30-09.44.10.713431,"SELECT TPCDS.PROMOTION.P_PROMO_SK , TPCDS.DATE_DIM2.D_LAST_DOM FROM TPCDS.PROMOTION INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.PROMOTION.P_END_DATE_SK WHERE TPCDS.DATE_DIM2.D_QUARTER_SEQ <= 648 AND TPCDS.DATE_DIM2.D_DOM = 1"
1619,*LOCAL.shaikhq.240530151621,12844,1,2024-05-30-09.44.14.619666,"SELECT TPCDS.DATE_DIM2.D_QOY , TPCDS.WEB_PAGE.WP_MAX_AD_COUNT FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.WEB_PAGE ON TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.DATE_DIM2.D_FY_WEEK_SEQ <= 9920 AND TPCDS.DATE_DIM2.D_DOW <= 0"
1620,*LOCAL.shaikhq.240530151621,12852,1,2024-05-30-09.44.18.809725,"SELECT TPCDS.CUSTOMER.C_BIRTH_MONTH , TPCDS.DATE_DIM2.D_YEAR FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK <= 2450426 AND TPCDS.CUSTOMER.C_CURRENT_CDEMO_SK >= 780357"
1621,*LOCAL.shaikhq.240530151621,12860,1,2024-05-30-09.44.22.564313,"SELECT TPCDS.PROMOTION.P_ITEM_SK , TPCDS.DATE_DIM2.D_FY_YEAR FROM TPCDS.PROMOTION INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.PROMOTION.P_END_DATE_SK WHERE TPCDS.DATE_DIM2.D_MOY = 5 AND TPCDS.DATE_DIM2.D_SAME_DAY_LY >= 2414657"
1622,*LOCAL.shaikhq.240530151621,12868,1,2024-05-30-09.44.26.209871,"SELECT TPCDS.WEB_PAGE.WP_IMAGE_COUNT , TPCDS.DATE_DIM2.D_YEAR FROM TPCDS.WEB_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK WHERE TPCDS.DATE_DIM2.D_DOM = 20 AND TPCDS.DATE_DIM2.D_FIRST_DOM >= 2450175"
1623,*LOCAL.shaikhq.240530151621,12876,1,2024-05-30-09.44.37.652264,"SELECT TPCDS.DATE_DIM2.D_MONTH_SEQ , TPCDS.CATALOG_SALES.CS_SHIP_HDEMO_SK FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.CATALOG_SALES ON TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_NET_PAID >= +00455.72 AND TPCDS.CATALOG_SALES.CS_LIST_PRICE >= +00081.54"
1624,*LOCAL.shaikhq.240530151621,12884,1,2024-05-30-09.44.41.635634,"SELECT TPCDS.DATE_DIM2.D_SAME_DAY_LY , TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.WEB_PAGE ON TPCDS.WEB_PAGE.WP_ACCESS_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.WEB_PAGE.WP_IMAGE_COUNT = 5 AND TPCDS.DATE_DIM2.D_DOW <= 1"
1625,*LOCAL.shaikhq.240530151621,12892,1,2024-05-30-09.44.45.292938,"SELECT TPCDS.WEB_SITE.WEB_OPEN_DATE_SK , TPCDS.DATE_DIM2.D_YEAR FROM TPCDS.WEB_SITE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SITE.WEB_CLOSE_DATE_SK WHERE TPCDS.DATE_DIM2.D_DOW >= 6 AND TPCDS.DATE_DIM2.D_QOY >= 1"
1626,*LOCAL.shaikhq.240530151621,12900,1,2024-05-30-09.44.49.113911,"SELECT TPCDS.PROMOTION.P_PROMO_SK , TPCDS.DATE_DIM2.D_FY_WEEK_SEQ FROM TPCDS.PROMOTION INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.PROMOTION.P_END_DATE_SK WHERE TPCDS.PROMOTION.P_PROMO_SK <= 300 AND TPCDS.DATE_DIM2.D_MOY = 6"
1627,*LOCAL.shaikhq.240530151621,12908,1,2024-05-30-09.44.52.799191,"SELECT TPCDS.STORE.S_DIVISION_ID , TPCDS.DATE_DIM2.D_SAME_DAY_LQ FROM TPCDS.STORE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.STORE.S_CLOSED_DATE_SK WHERE TPCDS.STORE.S_TAX_PRECENTAGE >= +000.01 AND TPCDS.STORE.S_COMPANY_ID >= 1"
1628,*LOCAL.shaikhq.240530151621,12916,1,2024-05-30-09.44.56.602651,"SELECT TPCDS.WEB_SALES.WS_PROMO_SK , TPCDS.DATE_DIM2.D_FY_YEAR FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_PROMO_SK = 201 AND TPCDS.DATE_DIM2.D_YEAR >= 1900"
1629,*LOCAL.shaikhq.240530151621,12924,1,2024-05-30-09.45.00.606284,"SELECT TPCDS.DATE_DIM2.D_WEEK_SEQ , TPCDS.STORE.S_TAX_PRECENTAGE FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.STORE ON TPCDS.STORE.S_CLOSED_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.STORE.S_FLOOR_SPACE >= 5250760 AND TPCDS.STORE.S_NUMBER_EMPLOYEES >= 271"
1630,*LOCAL.shaikhq.240530151621,12932,1,2024-05-30-09.45.04.693655,"SELECT TPCDS.WEB_SALES.WS_BILL_HDEMO_SK , TPCDS.DATE_DIM2.D_FIRST_DOM FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_NET_PAID_INC_TAX = +00082.85 AND TPCDS.WEB_SALES.WS_SHIP_CDEMO_SK >= 899401"
1631,*LOCAL.shaikhq.240530151621,12940,1,2024-05-30-09.45.08.682897,"SELECT TPCDS.CATALOG_PAGE.CP_CATALOG_NUMBER , TPCDS.DATE_DIM2.D_MOY FROM TPCDS.CATALOG_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_PAGE.CP_END_DATE_SK WHERE TPCDS.DATE_DIM2.D_QOY <= 3 AND TPCDS.DATE_DIM2.D_DATE_SK <= 2457313"
1632,*LOCAL.shaikhq.240530151621,12948,1,2024-05-30-09.45.12.818463,"SELECT TPCDS.CATALOG_PAGE.CP_CATALOG_PAGE_NUMBER , TPCDS.DATE_DIM2.D_FY_YEAR FROM TPCDS.CATALOG_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_PAGE.CP_END_DATE_SK WHERE TPCDS.DATE_DIM2.D_DOM <= 31 AND TPCDS.DATE_DIM2.D_QOY <= 4"
1633,*LOCAL.shaikhq.240530151621,12956,1,2024-05-30-09.45.16.722718,"SELECT TPCDS.STORE.S_MARKET_ID , TPCDS.DATE_DIM2.D_SAME_DAY_LQ FROM TPCDS.STORE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.STORE.S_CLOSED_DATE_SK WHERE TPCDS.DATE_DIM2.D_LAST_DOM <= 2470047 AND TPCDS.STORE.S_TAX_PRECENTAGE <= +000.03"
1634,*LOCAL.shaikhq.240530151621,12964,1,2024-05-30-09.45.20.609961,"SELECT TPCDS.WEB_SALES.WS_EXT_LIST_PRICE , TPCDS.DATE_DIM2.D_QUARTER_SEQ FROM TPCDS.WEB_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SALES.WS_SHIP_DATE_SK WHERE TPCDS.WEB_SALES.WS_ITEM_SK <= 14227 AND TPCDS.WEB_SALES.WS_SHIP_HDEMO_SK = 2188"
1635,*LOCAL.shaikhq.240530151621,12972,1,2024-05-30-09.45.24.446974,"SELECT TPCDS.WEB_SITE.WEB_CLOSE_DATE_SK , TPCDS.DATE_DIM2.D_DOW FROM TPCDS.WEB_SITE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SITE.WEB_CLOSE_DATE_SK WHERE TPCDS.DATE_DIM2.D_QOY <= 2 AND TPCDS.DATE_DIM2.D_SAME_DAY_LQ >= 2438213"
1637,*LOCAL.shaikhq.240530151621,12984,1,2024-05-30-09.45.38.630917,"SELECT TPCDS.CATALOG_PAGE.CP_CATALOG_PAGE_SK , TPCDS.DATE_DIM2.D_FIRST_DOM FROM TPCDS.CATALOG_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_PAGE.CP_END_DATE_SK WHERE TPCDS.DATE_DIM2.D_DOW >= 3 AND TPCDS.DATE_DIM2.D_DOM >= 19"
1638,*LOCAL.shaikhq.240530151621,12992,1,2024-05-30-09.45.43.210308,"SELECT TPCDS.CATALOG_SALES.CS_NET_PROFIT , TPCDS.DATE_DIM2.D_SAME_DAY_LY FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_PROMO_SK <= 21 AND TPCDS.CATALOG_SALES.CS_SOLD_DATE_SK >= 2451170"
1639,*LOCAL.shaikhq.240530151621,13000,1,2024-05-30-09.45.47.159536,"SELECT TPCDS.CATALOG_SALES.CS_NET_PAID_INC_SHIP , TPCDS.DATE_DIM2.D_MOY FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_BILL_CDEMO_SK = 141630 AND TPCDS.CATALOG_SALES.CS_NET_PAID_INC_SHIP >= +00001.62"
1640,*LOCAL.shaikhq.240530151621,13008,1,2024-05-30-09.45.51.141996,"SELECT TPCDS.WEB_SITE.WEB_COMPANY_ID , TPCDS.DATE_DIM2.D_DATE_SK FROM TPCDS.WEB_SITE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.WEB_SITE.WEB_CLOSE_DATE_SK WHERE TPCDS.WEB_SITE.WEB_GMT_OFFSET >= -005.00 AND TPCDS.WEB_SITE.WEB_COMPANY_ID = 5"
1641,*LOCAL.shaikhq.240530151621,13016,1,2024-05-30-09.45.55.084581,"SELECT TPCDS.CATALOG_PAGE.CP_START_DATE_SK , TPCDS.DATE_DIM2.D_FY_WEEK_SEQ FROM TPCDS.CATALOG_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_PAGE.CP_END_DATE_SK WHERE TPCDS.CATALOG_PAGE.CP_CATALOG_NUMBER >= 82 AND TPCDS.DATE_DIM2.D_MOY <= 7"
1642,*LOCAL.shaikhq.240530151621,13024,1,2024-05-30-09.45.59.769729,"SELECT TPCDS.CUSTOMER.C_FIRST_SALES_DATE_SK , TPCDS.DATE_DIM2.D_MONTH_SEQ FROM TPCDS.CUSTOMER INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK WHERE TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK <= 2451815 AND TPCDS.DATE_DIM2.D_LAST_DOM <= 2462199"
1643,*LOCAL.shaikhq.240530151621,13032,1,2024-05-30-09.46.03.961358,"SELECT TPCDS.DATE_DIM2.D_FIRST_DOM , TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.CUSTOMER ON TPCDS.CUSTOMER.C_FIRST_SHIPTO_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.CUSTOMER.C_CURRENT_CDEMO_SK >= 739256 AND TPCDS.CUSTOMER.C_CURRENT_ADDR_SK >= 17807"
1644,*LOCAL.shaikhq.240530151621,13040,1,2024-05-30-09.46.09.906199,"SELECT TPCDS.DATE_DIM2.D_DATE_SK , TPCDS.CATALOG_SALES.CS_BILL_CDEMO_SK FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.CATALOG_SALES ON TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_CALL_CENTER_SK <= 2 AND TPCDS.CATALOG_SALES.CS_BILL_CUSTOMER_SK <= 21718"
1645,*LOCAL.shaikhq.240530151621,13048,1,2024-05-30-09.46.13.874189,"SELECT TPCDS.CATALOG_SALES.CS_PROMO_SK , TPCDS.DATE_DIM2.D_FIRST_DOM FROM TPCDS.CATALOG_SALES INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_SALES.CS_SHIP_DATE_SK WHERE TPCDS.CATALOG_SALES.CS_ORDER_NUMBER = 8600 AND TPCDS.DATE_DIM2.D_WEEK_SEQ >= 2240"
1646,*LOCAL.shaikhq.240530151621,13056,1,2024-05-30-09.46.20.167311,"SELECT TPCDS.DATE_DIM2.D_FY_WEEK_SEQ , TPCDS.WEB_SALES.WS_SHIP_HDEMO_SK FROM TPCDS.DATE_DIM2 INNER JOIN TPCDS.WEB_SALES ON TPCDS.WEB_SALES.WS_SHIP_DATE_SK = TPCDS.DATE_DIM2.D_DATE_SK WHERE TPCDS.WEB_SALES.WS_WHOLESALE_COST >= +00063.39 AND TPCDS.WEB_SALES.WS_PROMO_SK <= 201"
1647,*LOCAL.shaikhq.240530151621,13064,1,2024-05-30-09.46.23.991163,"SELECT TPCDS.CATALOG_PAGE.CP_CATALOG_PAGE_NUMBER , TPCDS.DATE_DIM2.D_FY_WEEK_SEQ FROM TPCDS.CATALOG_PAGE INNER JOIN TPCDS.DATE_DIM2 ON TPCDS.DATE_DIM2.D_DATE_SK = TPCDS.CATALOG_PAGE.CP_END_DATE_SK WHERE TPCDS.DATE_DIM2.D_SAME_DAY_LQ >= 2414930 AND TPCDS.CATALOG_PAGE.CP_END_DATE_SK = 2452821"
